,id,name,한줄평,순위,분류열,긍정확률,부정확률,평점
320,91418161,백종원이추천하는집밥메뉴애장판,25,605, 국내도서    가정 살림    요리    생활요리     가정식탁요리     집밥레시피      메뉴가고민될때     셰프의레시피     오늘의한끼     오늘뭐먹지     반찬고민     요리초보 ,0.8284172940254212,0.17158270597457886,4.8
420,96665957,2021해커스GSAT삼성직무적성검사최신기출유형통합기본서,13,606, 국내도서    수험서 자격증    취업 상식 적성검사    기업별 직무적성검사    삼성 GSAT     삼성취업     대기업취업 ,0.8094809926473178,0.19051900735268226,4.9230769230769225
180,68724647,경매권리분석이렇게쉬웠어?,30,607, 국내도서    경제 경영    투자 재테크    부동산 경매     경매공부     부동산투자 ,0.799124984939893,0.2008750150601069,4.533333333333333
102,30387696,언어의온도,29,608, 국내도서    에세이    한국 에세이    국내도서    미디어 추천    중앙일보    국내도서    미디어 추천    동아일보     영화드라마원작     같이펀딩에나온책     밀리언셀러     일상을위로하다     남자친구 ,0.7809700739794764,0.2190299260205236,4.586206896551723
219,77282993,흔한남매2,29,609, 국내도서    어린이    1 2학년    1 2학년 만화 애니메이션    1 2학년 만화일반    국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 만화일반    국내도서    어린이    학습만화 코믹스    만화 애니메이션     무료배송쿠폰도서 ,0.7812532165954853,0.2187467834045147,4.655172413793104
562,98859168,유령고양이후쿠코1,3,610, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화     고양이소설 ,0.9214498996734619,0.07855010032653807,5.0
556,98831125,집안에무슨일이?,7,613, 국내도서    유아    4 6세    4 6세 다른나라 그림책    국내도서    유아    유아 그림책    유아 창작동화     아이와함께읽기좋은책     일러스트예쁜책     상상하며읽기 ,0.7523327554975238,0.2476672445024763,5.0
513,97975508,2021해커스투자자산운용사최종핵심정리문제집,4,614, 국내도서    수험서 자격증    경제 금융 회계 물류    투자자산운용사     분철 ,0.6591429710388184,0.34085702896118164,5.0
486,97652758,유아식레시피북,7,615, 국내도서    가정 살림    요리    상황별요리    이유식    국내도서    가정 살림    요리    상황별요리    어린이요리 간식     아이입맛저격     초보맘     요리초보     간편이유식 ,0.6249438226222992,0.3750561773777008,4.571428571428571
413,96434402,2021이동기20일완성실전문법300제,26,616, 국내도서    수험서 자격증    공무원    영어    문제집 모의고사     국내도서    수험서 자격증    공무원    영어    영문법    국내도서    수험서 자격증    공무원    영어    국내도서    수험서 자격증    공무원    경찰공무원 승진     경찰영어    국내도서    수험서 자격증    공무원    소방공무원 승진     소방직     분철     공무원대표강사     공무원영어 ,0.7565796019939276,0.2434203980060724,4.769230769230768
151,59463540,명상록,30,617, 국내도서    인문    인문에세이    인문에세이      완역 ,0.7624930024147034,0.23750699758529664,4.9
18,3014889,마법사똥맨,29,618, 국내도서    어린이    1 2학년    1 2학년 그림 동화책    1 2학년 창작동화    국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    행복한아침독서 책둥이 추천    2009 어린이 중학년 추천도서 ,0.7651855359817373,0.23481446401826267,4.862068965517241
622,99129336,한번에되지않는사람,23,619, 국내도서    에세이    한국 에세이 ,0.8374517948731132,0.16254820512688678,4.913043478260869
287,90266525,읽으면서바로써먹는어린이수수께끼,30,620, 국내도서    어린이    1 2학년    1 2학년 놀이    1 2학년 퍼즐 퀴즈 유머 수수께끼    국내도서    어린이    3 4학년    3 4학년 놀이    3 4학년 퍼즐 퀴즈 유머 수수께끼    국내도서    어린이    5 6학년    5 6학년 놀이    5 6학년 퍼즐 퀴즈 유머 수수께끼    국내도서    어린이    어린이 교양    놀이    퍼즐 퀴즈 유머 수수께끼 ,0.8524742106596629,0.1475257893403371,4.866666666666666
204,73293786,진짜진짜쉬운그림그리기,29,621, 국내도서    가정 살림    육아    놀이로 키우기    국내도서    가정 살림    자녀교육    놀이교육    국내도서    가정 살림    자녀교육    좋은부모되기    국내도서    유아    4 6세    미술 워크북    국내도서    유아    유아 학습    유아 IQ EQ계발    국내도서    유아    유아 토이북    만들기 색칠하기 종이접기     새해결심     예술놀이     그림초보 ,0.7184826618638532,0.2815173381361468,4.827586206896552
517,98136406,초등과학백과,8,623, 국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 과학 환경    국내도서    어린이    5 6학년    5 6학년 학습    5 6학년 과학 환경    국내도서    어린이    초등학습    과학 환경     초등교양     초등과학기본서 ,0.8797190934419632,0.1202809065580368,5.0
476,97551498,한국어능력시험기출문제해설집16,2,624, 국내도서    국어 외국어 사전    국어    한국어 능력시험 ,0.8998572826385498,0.1001427173614502,2.0
348,93081172,"비트코인과블록체인,가상자산의실체2/e",3,625, 국내도서    IT 모바일    네트워크 해킹 보안    보안 해킹    국내도서    IT 모바일    컴퓨터 공학    블록체인    국내도서    경제 경영    경제    각국 경제 경제사 전망    경제전망    국내도서    경제 경영    경제    국제경제 금융 화폐    국내도서    경제 경영    마케팅 세일즈    트렌드 미래예측     분철 ,0.7806245783964793,0.21937542160352072,5.0
152,59499206,가상화폐투자마법공식,9,626, 국내도서    경제 경영    투자 재테크    주식 증권 ,0.5543687277370029,0.4456312722629971,4.666666666666667
500,97784493,사두면오르는경기도아파트,3,628, 국내도서    경제 경영    투자 재테크    부동산 경매     서울엔우리집이없다     내집마련     그래도아파트를사세요      부동산투자 ,0.8716211517651876,0.1283788482348124,4.666666666666667
428,96837010,IT좀아는사람,18,629, 국내도서    경제 경영    인터넷비즈니스    e 비즈니스     잇템IT책 ,0.7619874990648694,0.23801250093513066,4.388888888888889
394,95856594,2021해커스한국사능력검정시험2주합격심화(1.2.3급)기본서,9,630, 국내도서    수험서 자격증    한국사능력검정시험    심화 1 2 3급     국내도서    수험서 자격증    한국사능력검정시험     분철 ,0.7415661480691698,0.25843385193083024,5.0
388,95605209,엑시트EXIT,30,631, 국내도서    경제 경영    투자 재테크    재테크일반     부자되는법     부자만들기 ,0.6845329076051712,0.3154670923948288,4.5
103,30872852,프레임,30,632, 국내도서    자기계발    처세술 삶의 자세    국내도서    미디어 추천    중앙일보     실용심리학     나를위한변화     관계 ,0.8032824039459229,0.19671759605407715,4.733333333333333
491,97665358,2021해커스NCS국민건강보험공단봉투모의고사,3,633, 국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    국민건강보험공단 ,0.5425634384155273,0.45743656158447266,4.666666666666667
371,94772213,에그박사2,28,634, 국내도서    어린이    1 2학년    1 2학년 만화 애니메이션    1 2학년 학습만화    국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 학습만화    국내도서    어린이    학습만화 코믹스    학습만화 ,0.8555001265236309,0.14449987347636903,4.857142857142857
332,92275597,규칙없음(YES24스페셜에디션),30,635, 국내도서    경제 경영    경영    경영전략 경영혁신    국내도서    경제 경영    경영    기업 경영자스토리    국내도서    경제 경영    CEO 비즈니스맨    기업 경영자스토리    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    동아일보    국내도서    YES24 올해의 책    2020년 올해의 책 후보도서     다시보는2020     열일하는인사팀     넷플릭스     실리콘밸리     일하고싶은회사     최고의인재     프로직장러  ,0.7477132866779963,0.2522867133220037,4.566666666666666
309,91160008,에그박사1,30,636, 국내도서    어린이    1 2학년    1 2학년 만화 애니메이션    1 2학년 학습만화    국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 학습만화    국내도서    어린이    학습만화 코믹스    학습만화     유튜버     유튜브셀러     도감     곤충 ,0.9069400588671367,0.09305994113286337,4.766666666666667
305,90977741,2021해커스공무원신민숙국어어법합격생필기노트,30,637, 국내도서    수험서 자격증    공무원    국어 한문     기본서      분철     요약집 ,0.8828492134809494,0.1171507865190506,4.766666666666667
179,67449766,해커스토익실전1000제Reading2문제집,30,638, 국내도서    국어 외국어 사전    영어    토익 TOEIC    독해 문법 RC    국내도서    국어 외국어 사전    영어    토익 TOEIC    기출문제 모의고사     신유형반영     연습을실전처럼     너만알려줄게고득점비법     최신유형으로실전마무리 ,0.6702404508988062,0.32975954910119376,4.866666666666666
